YT_Video_ID,file_name,start_time,end_time,label,transcript
goi-_qyD7UU,YW_WILTY_EP48_truth8,1001,1005,truth,leslie judd. the erm...
goi-_qyD7UU,YW_WILTY_EP48_truth9,1034,1037,truth,"a phone call from a friend. funnily enough, a cello case."
goi-_qyD7UU,YW_WILTY_EP48_lie11,1265,1268,deception,"molly, molly, molly, molly, i can tell you..."
txoRmRLHD-E,YW_WILTY_EP49_truth2,163,167,truth,i've gone in to put the snow cans back after what i then realised i'd done.
txoRmRLHD-E,YW_WILTY_EP49_truth3,171,181,truth,this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show. this is a story from a british comedy game show.
txoRmRLHD-E,YW_WILTY_EP49_truth4,259,262,truth,"and there it was, looking awful. and i just went..."
txoRmRLHD-E,YW_WILTY_EP49_truth5,466,470,truth,"right, i get the towel and i do 50 on the towel."
txoRmRLHD-E,YW_WILTY_EP49_lie1,682,685,deception,"i then just sort of stand back, make sure it's appreciated."
txoRmRLHD-E,YW_WILTY_EP49_lie4,979,983,deception,but their night vision isn't very good and that's why we decided to try it.
txoRmRLHD-E,YW_WILTY_EP49_lie5,993,998,deception,they're just not necessarily going to worry too much about whether you're made out of polyester.
txoRmRLHD-E,YW_WILTY_EP49_truth7,1134,1142,truth,promoting a range of foods. the viva italia bellicatessen range. i don't know if you remember when safeway's run.
txoRmRLHD-E,YW_WILTY_EP49_truth9,1163,1168,truth,i've been feasting on the viva italia...
txoRmRLHD-E,YW_WILTY_EP49_lie7,1303,1307,deception,
txoRmRLHD-E,YW_WILTY_EP49_lie8,1345,1353,deception,
txoRmRLHD-E,YW_WILTY_EP49_truth10,1500,1507,truth,the first two is to be hyper aware of any pen that i've...
txoRmRLHD-E,YW_WILTY_EP49_truth11,1514,1522,truth,"in the bounds of a reasonable interpretation of the law, to purloin or otherwise obtain"
txoRmRLHD-E,YW_WILTY_EP49_truth12,1540,1543,truth,what i want to say is absolute...
txoRmRLHD-E,YW_WILTY_EP49_truth13,1557,1560,truth,
txoRmRLHD-E,YW_WILTY_EP49_truth14,1563,1567,truth,and then i'm thinking about it constantly until it is returned.
FvHR_5rI8NY,YW_WILTY_EP50_lie1,131,134,deception,well that was the problem because you get attached to a potato.
FvHR_5rI8NY,YW_WILTY_EP50_lie3,149,158,deception,it was taken away from me and i cried and i cried and i cried but they threw it out. so it took me like another three or four weeks to get used to the new potato.
FvHR_5rI8NY,YW_WILTY_EP50_lie4,172,175,deception,i used to put it on the pillow like that and i used to bash it.
FvHR_5rI8NY,YW_WILTY_EP50_lie6,222,226,deception,"and she probably said to mrs. marks, did any of your children ever want to sleep?"
FvHR_5rI8NY,YW_WILTY_EP50_truth1,310,316,truth,"well, she was actually my first girlfriend. her name was, presumably is, kate."
FvHR_5rI8NY,YW_WILTY_EP50_truth3,367,372,truth,"this is amazing, right? the regular meat, which is the..."
FvHR_5rI8NY,YW_WILTY_EP50_truth5,399,403,truth,then i went to the store room and i sat on a box of gherkins.
FvHR_5rI8NY,YW_WILTY_EP50_lie7,604,607,deception,"the best moment of me ever getting them mixed up, i call them both barry."
FvHR_5rI8NY,YW_WILTY_EP50_truth6,612,616,truth,i once used them to convince an audience i could teleport.
FvHR_5rI8NY,YW_WILTY_EP50_lie8,621,626,deception,this is robert and will. i was a judge at the identical twins of the year.
FvHR_5rI8NY,YW_WILTY_EP50_lie10,659,665,deception,but i think there's a sort of magazine or trade magazine or it's part or there was some... a trade magazine?
FvHR_5rI8NY,YW_WILTY_EP50_lie11,680,683,deception,"well, it's the physical lookalike thing, like ham."
FvHR_5rI8NY,YW_WILTY_EP50_lie12,687,691,deception,it's a game like mr and mrs type.
FvHR_5rI8NY,YW_WILTY_EP50_lie13,710,713,deception,the idea of the show was picking them up to take them home.
FvHR_5rI8NY,YW_WILTY_EP50_truth7,889,893,truth,a british comedy show.
FvHR_5rI8NY,YW_WILTY_EP50_truth8,935,938,truth,
FvHR_5rI8NY,YW_WILTY_EP50_truth10,955,959,truth,the audience give me a big round of applause. that's actually quite good.
FvHR_5rI8NY,YW_WILTY_EP50_truth11,1225,1228,truth,"i wanted to donate something, i thought it'd be quite nice to have..."
FvHR_5rI8NY,YW_WILTY_EP50_truth12,1395,1400,truth,to my aunt and uncles where i was having christmas.
FvHR_5rI8NY,YW_WILTY_EP50_truth13,1413,1416,truth,i broke enormous wind.
FvHR_5rI8NY,YW_WILTY_EP50_truth14,1429,1433,truth,"i don't think it did, which is what made it so fun."
FvHR_5rI8NY,YW_WILTY_EP50_truth15,1438,1443,truth,i think my sister was there and i thought oh no she's been lumbered.
XOOe7-3jptw,YW_WILTY_EP51_truth1,140,147,truth,"i didn't eat every meal, but i ate on one of the meals, one at lunchtime, one at snack."
XOOe7-3jptw,YW_WILTY_EP51_truth2,211,217,truth,"it was in spain, right? i'd rented a villa and i had to go and do my own shopping."
XOOe7-3jptw,YW_WILTY_EP51_truth3,221,225,truth,"i don't speak spanish, not that well anyway. and i brought it back and that was..."
XOOe7-3jptw,YW_WILTY_EP51_lie1,339,342,deception,i got off the end and then i...
XOOe7-3jptw,YW_WILTY_EP51_lie2,575,578,deception,tony. this is my uncle tony and last year i asked...
XOOe7-3jptw,YW_WILTY_EP51_lie3,589,594,deception,"when i was little, he used to help me get to sleep by telling me bedtime stories about..."
XOOe7-3jptw,YW_WILTY_EP51_lie4,648,655,deception,i was going to play a psychopath in a film. a psychopath on a mobility...
XOOe7-3jptw,YW_WILTY_EP51_lie5,687,691,deception,it was quite self-evident how one drove this thing.
XOOe7-3jptw,YW_WILTY_EP51_truth4,825,834,truth,"fair and tony wouldn't mind me saying that he, when i played with him, he'd have been probably in his, i think he was in his early 70s."
XOOe7-3jptw,YW_WILTY_EP51_lie6,911,915,deception,"it started when he was babysitting, but he'd come around quite a bit anyway."
XOOe7-3jptw,YW_WILTY_EP51_lie8,958,964,deception,they had to compile and analyse and place photographs of the japanese coastline.
XOOe7-3jptw,YW_WILTY_EP51_lie9,1388,1393,deception,not really. i sort of made eye contact with him when we were both buying fireworks once.
XOOe7-3jptw,YW_WILTY_EP51_truth5,1531,1535,truth,"not directly, but slightly behind the television. have you just had to have a...?"
XOOe7-3jptw,YW_WILTY_EP51_truth6,1552,1555,truth,in a sort of inviting way that you might want to give a twist.
9vYm2nB7qX8,YW_WILTY_EP52_truth1,124,130,truth,"i think that if i throw it in the morning, i'll remember what it was that i was trying to remember."
9vYm2nB7qX8,YW_WILTY_EP52_truth4,340,347,truth,this guy wrote in an additional name in his register.
9vYm2nB7qX8,YW_WILTY_EP52_truth5,363,369,truth,"well, that would have been a problem. right. but he was..."
9vYm2nB7qX8,YW_WILTY_EP52_lie1,582,586,deception,a picture circus. i remember where i was going at.
9vYm2nB7qX8,YW_WILTY_EP52_lie2,832,837,deception,i was asked to perform the operation after i swallowed one of the pieces from the board game.
9vYm2nB7qX8,YW_WILTY_EP52_lie3,843,853,deception,"was kevin, but he is such a big eastenders fan that last year he changed his name by deed pol to albert square."
9vYm2nB7qX8,YW_WILTY_EP52_lie4,906,909,deception,i have a friend who has...
9vYm2nB7qX8,YW_WILTY_EP52_lie7,1016,1021,deception,was it just a small camera with a little grabber on the end that went down there and grabbed it and put it out?
9vYm2nB7qX8,YW_WILTY_EP52_lie8,1038,1043,deception,we see our fans a lot. they... kevin waits outside. sorry.
9vYm2nB7qX8,YW_WILTY_EP52_truth7,1111,1115,truth,"it wasn't a film role, it was in my situation comedy."
9vYm2nB7qX8,YW_WILTY_EP52_truth8,1149,1155,truth,it was in an adult movie and at the end i was hung upside down and whipped.
9vYm2nB7qX8,YW_WILTY_EP52_truth9,1370,1373,truth,"we were all there, all together, and we sat in this position."
9vYm2nB7qX8,YW_WILTY_EP52_truth10,1381,1385,truth,"i haven't been quite a lot when i'm at home, when i'm not doing a telly show. and then i'll get rid of it."
9vYm2nB7qX8,YW_WILTY_EP52_truth11,1408,1412,truth,i'll shave the beard off so he doesn't think and there's no unsaid ten...
9vYm2nB7qX8,YW_WILTY_EP52_truth12,1527,1531,truth,i was flicking through a magazine of interiors.
bOPYvXBO7bE,YW_WILTY_EP53_truth1,115,121,truth,um... it was called snorkel parker music practices.
bOPYvXBO7bE,YW_WILTY_EP53_truth2,125,128,truth,"myself and several friends, we all had..."
bOPYvXBO7bE,YW_WILTY_EP53_truth3,141,146,truth,you can zip it up so it comes right up and so only your eyes are visible.
bOPYvXBO7bE,YW_WILTY_EP53_truth4,242,245,truth,and they tell you to go away so you would all duck down away and then you'd leave it.
bOPYvXBO7bE,YW_WILTY_EP53_truth7,560,563,truth,"lord, protect this badger. or worse than that."
bOPYvXBO7bE,YW_WILTY_EP53_truth8,587,591,truth,"went back home, started drinking again."
bOPYvXBO7bE,YW_WILTY_EP53_lie1,665,672,deception,"because i felt so sorry for them, was i would sort of pour the water away and like half the food and stick it in the rubbish under some..."
bOPYvXBO7bE,YW_WILTY_EP53_lie2,685,688,deception,pictures framed pictures of him when he was alive and when he...
bOPYvXBO7bE,YW_WILTY_EP53_lie4,846,856,deception,when i was a cub she was the arkayla and she had to take me out of the scout hut once for asking too many questions when we were being given a talk by the police.
bOPYvXBO7bE,YW_WILTY_EP53_truth9,863,870,truth,"this is pauline, she's my mum. she once drove past me when i was having my first fight and got out of her car to..."
bOPYvXBO7bE,YW_WILTY_EP53_truth10,893,903,truth,"i honestly can't remember his name. he was a lad, and he was in the year above me. and i remember he had fairly distinctive red hair."
bOPYvXBO7bE,YW_WILTY_EP53_truth11,971,975,truth,"what's going on? and thought, oh, it's good that my son is avenging chinese dave's..."
bOPYvXBO7bE,YW_WILTY_EP53_truth12,1008,1012,truth,"i spat polos everywhere and my mum went, oh no it's teeth!"
bOPYvXBO7bE,YW_WILTY_EP53_truth13,1021,1025,truth,it's a bit of a collective history because she was in a play fight with my dad.
bOPYvXBO7bE,YW_WILTY_EP53_lie5,1060,1064,deception,i was asking about various issues involved in fighting.
bOPYvXBO7bE,YW_WILTY_EP53_lie6,1071,1074,deception,"there was a problem, i felt."
bOPYvXBO7bE,YW_WILTY_EP53_lie7,1097,1101,deception,i'm very aware of the security measures in all of those flats in...
bOPYvXBO7bE,YW_WILTY_EP53_lie8,1105,1109,deception,how can we keep burglars out if we don't have...
bOPYvXBO7bE,YW_WILTY_EP53_lie9,1112,1116,deception,"i can't keep out of determined burglar. and i was saying, well, why do we lock the door?"
bOPYvXBO7bE,YW_WILTY_EP53_lie10,1120,1125,deception,trying to get on with the talk and maybe the questions would happen at the end and maybe they wouldn't all be asked by...
bOPYvXBO7bE,YW_WILTY_EP53_lie11,1180,1185,deception,"we met when there was a delay, as there often is at rap concerts, a sort of an hour delay."
bOPYvXBO7bE,YW_WILTY_EP53_lie12,1216,1219,deception,"no, in this delay, i went up to there's a little..."
bOPYvXBO7bE,YW_WILTY_EP53_lie13,1236,1246,deception,i'm playing scrabble on my phone.
8DnDiHE1cqo,YW_WILTY_EP54_truth1,136,142,truth,i think i was just taking photos of things in the flat and then thought i'd take a photo of me.
8DnDiHE1cqo,YW_WILTY_EP54_truth2,189,193,truth,i'm the only one that seems to be more tired than i feel better.
8DnDiHE1cqo,YW_WILTY_EP54_lie1,11,666,deception,"cheering and applause good evening and welcome to would i lie to you, the show with fantastical fibs and tantalising truths. and on david mitchell's team tonight, the news presenter whose accent has been described as sexy like warm honey, or, put another way, welsh. hugh edwards! cheering and applause and the star of the sarah millican television programme, i'll keep you in suspense no longer, it's sarah millican! cheering and applause and on lee mack's team tonight, an actress who can convince you of anything. she told me earlier she's delighted to be on lee's team. it's josie lawrence! applause and a comedian, actor and former professional footballer who used to play with the likes of beckham, lineker and shearer. and if bert beckham, arthur lineker and frank shearer are watching, he says hi. it's bradley walsh! applause so, we begin with round one, home truths, where our panellists read out a statement from the card in front of them. to make things harder, they've never seen the card before, they have no idea what they'll be faced with. it's up to the opposing team to sort the fact from the fiction. and sarah is first up. sarah. when i'm feeling tired, i photograph myself to see how tired i look. i then compare this photograph with other photographs i've taken of myself when i felt tired. to see how tired i really am. laughter lee's team, what do you think? where did this begin, sarah? erm, probably three or four years ago. how? er, boredom. laughter the first time you did it, what brought that on? i think i was just taking photos of things in the flat and then thought i'd take a photo of myself. and when you say tired, do you feel like your eyes are... ..or just a little bit tired? well, it depends. it can depend. sometimes i'm a little bit tired, sometimes i'm really, really tired. if you're wearing glasses and taking photographs, of course, that will disguise the tiredness in your eyes. do you want me to take them off now? yes. yes, please do, yeah. just do a pretend one for us, sarah. oh, she looks very tired. that's it. that's it. to be fair, she looks absolutely knackered. you do look. do that face again. what would you give yourself from 1 to 10 if 1 is not very tired? i can't see it. that's why i take the 4 off. laughter applause applause when you look at these pictures, how do they make you feel? well, sometimes, if i think i'm really tired and i take a photo of myself and then i compare it with another, much earlier tired one that seems to be more tired, then i feel better. laughter do you ever do whilst you're asleep? there we go. you've not realised you've done it? no, i eat a lot in the night, but i've never taken a photo. not as you're sleeping though, sarah, surely. you're not shoveling it in from the bedside table as you sleep. no, but i do wake up in the morning with less biscuits than i thought i had. so what are you going to say, lee? is this the truth or has she made it up? i think it's true. josie thinks it's true. i think she's lying and i think it's a lie because i don't think sarah's, a, that ridiculous or, b, that vain. well, we're in trouble if it's true, then, aren't we? so, lee, what are you going to say? i'll say... i'll go with josie, say it's true. you're going to say it's true? right. sarah, was it the truth or was it a lie? it was...true. very good. well, congratulations, josie. thank you. thank you. and the exciting thing is... ..not only is it true, we have the evidence. take a look at this. laughter now, sarah, how do you rate... how do you rate that one? that's a good 7 out of 10. you know, that's been a hell of a day, hasn't it? yeah. all right, let's go on now to snap number 2. that is... that's different, cos that's happy tired. can you see? can you see that it's happy tired? that's happy tired? let's have a look at number 3. were you on the drip there? were you being kept alive in that one? that is the worst one. i couldn't even bother to hide my bra strap. yes, it's true. sarah does photograph herself to see how tired she looks. i'm terrible after a late night. you know, some mornings i barely recognise the old man looking back at me in the mirror, or remember why i invited him home in the first place. right, hugh, you're next. i have an evil eye that i use on my colleagues during broadcasts when i want them to move on. now, when you say your colleagues, who in particular? because don't you read the news on your own? it's a very lonely job. you mean correspondents, don't you? colleagues who might be correspondents. nick robinson, for example? oh, i see. oh, i see. robert peston, for example? people who've come in to drone on about something endlessly. all right, well, lee, i'll tell you what, you be a correspondent. i'll be a correspondent. ok? and then you do your evil eye. you mentioned robert peston going on and on about, you know, the world coming to an end. i've got to stop him talking. right. in news today, we believe that there's there's a chance that the... oh, my god! that's it. do it again. you've got to start again. i can't do it in silence. one day the ice caps were melting once again and we found that... that's not what a correspondent says. a correspondent doesn't say in the news today. you've got to talk about the euro. oh, i'm sorry, david. talk about the euro. i'm sorry, i didn't realise i was going to have to be method. talk about the euro and do it with some level of insight. you've got to see. i will. i will. today... today? when you'll start today... all right, then, tomorrow... we're not going to our economic correspondence. what are you saying? today? all right, then, forget it. tomorrow, do you know what i heard? that the euro... ah! it is good. david can't see it. do it to david. there are gradations on it. david, david, wait. do it properly. pretend you're a sports correspondent. laughter you're talking about the carling cup final last year. david. today? not today. not today! no, not today! today in the football, once again they were kicking it... oh, god! it does work. it does work. some of them are very, very resistant to it. you're on the bbc version of medusa, are you not? i have to stop these people. they have to be stopped. you said there are gradations. that's right, rob. ok, so let's see minor irritation. you see that? well, i barely noticed it. well, exactly. that's a nervous twitch. no, it's not. ok, medium, medium. that's good. i like that. ok, and then full on. handle the head down. if i handle the head down, that is serious. i suppose the problem is, i was going to say, if you're really not interested, you raise both eyebrows, but it's going to backfire, isn't it? no, there's a different one i use. he's fascinated by this. yes, that's interesting. wow, this is interesting. there's always the turn your back on them technique, which i have used as well, well, robert peston still carries on. laughter oh, i have done. so, rob, you're now robert peston. so you've got to say, quantitative easing. quantitative easing, you know, will it work? it's hard to say, hugh, and at the end of the day, we won't know until tuesday, when the chancellor is going to give us his report. now, the word is that that report is going to contain many of the ingredients that we've already seen. but until it's released, we won't know. and don't forget that there's always the opportunity a shadow chancellor to put forward his proposal. we won't know until wednesday. why wednesday, you ask? well, wednesday is the day when the report will be presented. our business editor, rob brydon, thank you very much indeed. so, what do you think? what do you think? you think it's true? lie. absolutely. lie, lie, lie. you think it's a lie? lie. he's too lovely. he really is. he's like a big old cuddly welsh bear. oh, really? i mean old in the loveliest sense rather than in the old sense. laughter lie. you think it's a lie? why lie, bradley? why lie? because you can. no, i mean, why do you think this is a lie? laughter he's a very solitary person on television. i see hugh in my living room. he's on his own. he's never given me the evil eye. so, truth or lie? lie. ok, my teeth say lie. they say it's a lie. hugh, was it the truth or was it a lie? you should know that i am programmed by the bbc to tell the truth. oh! applause wow. yes, it's true. different news presenters have their own little techniques. fiona bruce will incline her head to one side, emily maitlis will cough, and jeremy paxman will grab you by the lapels and tell you to shut it or he'll glass you. laughter bradley, you're next. oh, ok. here we go. whilst fulfilling a lifelong dream of swimming with dolphins, i had to punch one of them on the nose because i firmly believed it was trying to remove my trunks. david, where and when? florida. when? 2005. 2005? yes. what was this dolphin doing? you're swimming along. i've never swum with dolphins. he's getting off on this. i've never swum with... i want a rousing as possible, a blow-by-blow, if it came to that, an account of what this particular saucy bottle nose did around your trunks. ok, erm... gun cocks laughter laughter get them off! get them off! please, please, stop, cos i have nightmares about it. i'm giving you flashbacks. i have flashbacks, flashbacks. you have to hold onto the dolphin's fins like this and they propel you across the water, so you're in tandem with dolphins. this is in the sea? well, it was like a sea world place. and i was being propelled across the water, or dragged across the water by these dolphins. holding them by the dorsal fins. indeed. i got to the other side of the the tank that we were in and one swam left and"
8DnDiHE1cqo,YW_WILTY_EP54_truth3,808,814,truth,"this is paul, my school friend, who loved..."
8DnDiHE1cqo,YW_WILTY_EP54_truth4,862,869,truth,because he loved mashed potatoes so much and i was his friend and he wasn't brave enough.
8DnDiHE1cqo,YW_WILTY_EP54_truth5,15,905,truth,"cheering and applause good evening and welcome to would i lie to you, the show with fantastical fibs and tantalising truths. and on david mitchell's team tonight, the news presenter whose accent has been described as sexy and like warm honey, or, put another way, welsh. hugh edwards! cheering and applause and the star of the sarah millican television programme, i'll keep you in suspense no longer, it's sarah millican! cheering and applause and on lee mack's team tonight, an actress who can convince you of anything. she told me earlier she's delighted to be on lee's team. it's josie lawrence! cheering and applause and a comedian, actor and former professional footballer who used to play with the likes of beckham, lineker and shearer. and if bert beckham, arthur lineker and frank shearer are watching, he says hi. it's bradley walsh! cheering and applause so, we begin with round one, home truths, where our panellists read out a statement from the card in front of them. to make things harder, they've never seen the card before, so they've no idea what they'll be faced with. it's up to the opposing team to sort the fact from the fiction. and sarah is first up. sarah. when i'm feeling tired, i photograph myself to see how tired i look. i then compare this photograph with other photographs i've taken of myself when i felt tired. to see how tired i really am. laughter lee's team, what do you think? when did this begin, sarah? probably three or four years ago. how? er, boredom. laughter the first time you did it, what brought that on? i think i was just taking photos of things in the flat and then thought i'd take a photo of myself. and when you say tired, do you feel like your eyes are... ..or just a little bit tired? well, it depends. it can depend. sometimes i'm a little bit tired, sometimes i'm really, really tired. if you're wearing glasses and taking photographs, of course, that will disguise the tiredness in your eyes. do you want me to take them off now? yes. please do, yeah. just do a pretend one for us, sarah. that's it. that's it. to be fair, she looks absolutely knackered. you look... you do look. do that face again. what would you give yourself from 1 to 10 if 1 is not very tired? i can't see it. that's why i take the 4 off. when you look at these pictures, how do they make you feel? well, sometimes, if i think i'm really tired and i take a photo of myself and then i compare it with another, much earlier tired one that seems to be more tired, then i feel better. laughter do you ever do whilst you're asleep? there we go. laughter you've not realised you've done it? no, i eat a lot in the night, but i've never taken a photo. laughter not as you're sleeping, though, sarah, surely. no, but i... you're not shoveling it in from the bedside table as you sleep. no, but i do wake up in the morning with less biscuits than i thought i had. so what are you going to say, lee? is this the truth or has she made it up? i think it's true. josie thinks it's true. i think she's lying and i think it's a lie because i don't think sarah's, a, that ridiculous or, b, that vain. well, we're in trouble if it's true, then, aren't we? so, lee, what are you going to say? i'll say... i'll go with josie, say it's true. you're going to say it's true? right, sarah, was it the truth or was it a lie? it was true. very good. well played. applause and the exciting thing is, not only is it true, we have the evidence. take a look at this. laughter now, sarah, how do you rate that one? that's a good seven out of ten. laughter that's been a hell of a day, hasn't it? yeah. all right, let's go on now to snap number two. laughter that's different, cos that's happy tired. can you see? can you see that it's happy tired? let's have a look at number three. laughter were you on a drip there? were you being kept alive in that one? that is the worst one. i couldn't even be bothered to hide me bra strap. laughter yes, it's true. does photograph herself to see how tired she looks. i'm terrible after a late night. some mornings i barely recognise the old man looking back at me in the mirror. or remember why i invited him home in the first place. laughter right, hugh, you're next. i have an evil eye that i use on my colleagues during broadcasts when i want them to move on. now, when you say your colleagues, who in particular? because don't you read the news on your own? it's a very lonely job. you mean correspondents, don't you? colleagues who might be correspondents. nick robinson, for example. oh, i see. outside, robert peston, for example. people who've come in to drone on about something endlessly. all right, well, lee, i'll tell you what. you be a correspondent. i'll be a correspondent. and then you do your evil eye. you mentioned robert peston going on and on about, you know, the world coming to an end. i've got to stop him talking. right. in news today, we believe that there's a chance that the... oh, my god! laughter that's it. do it again. you've got to start again. i can't do it in silence. today, the ice caps were melting once again and we found that... that's not what a correspondent says. it's not realistic. a correspondent doesn't say in the news today. you've got to talk about the euro. oh, i'm sorry, david. talk about the euro. i didn't realise i was going to have to be method. talk about the euro and do it with some level of insight. you've got to say... right, i will. i will. today... today? when do we start? today? yes. all right, dave, tomorrow. we're going to our economic correspondence. what are you saying? today? all right, then. all right, then, forget it. tomorrow? do you know what i heard? that the euro... ah! it is good. david can't see it. do it to david. there are creditions on it. david, david, wait. do it properly. pretend you're a sports correspondent. laughter you're talking about the carling cup final last year. david. today? not today. not today! no, not today! today in the football, once again they were kicking it... oh, god! it does work. it does work. some of them are very, very resistant to it. you're on the bbc version of medusa, are you not? i have to stop these people. they have to be stopped. you said there are gradations. that's right, rob. ok, so let's see minor irritation. you see that? well, i barely noticed it. well, exactly. that's a nervous twitch, surely. no, it's not. ok, medium, medium. that's good. i like that. ok, and then full on. just angle the head down. if i angle the head down, that is serious. i suppose the problem is... it really is. i was going to say, if you're really not interested, you raise both eyebrows, but it's going to backfire, isn't it? no, there's a different one i use. he's fascinated by this. yes, that's going to be interesting. wow, this is interesting. there's always the turn your back on them technique, which i have used as well, robert peston still carries on. you don't really turn up. oh, i have done. so, rob, you're now robert peston. so you've got to say, quantitative easing. quantitative easing, you know, will it work? it's hard to say, hugh, and at the end of the day, we won't know until tuesday when the chancellor is going to give us his report. now, word is that that report is going to contain many of the ingredients that we've already seen. but until it's released, we won't know. and don't forget that there's always the opportunity with a shadow chancellor to put forward his proposal. we won't know until wednesday. why wednesday, you ask? well, wednesday is the day when the report will be presented. our business editor, rob brydon, thank you very much indeed. so, what do you think? what do you think? you think it's true? right. absolutely right. lie, lie, lie. you think it's a lie? he's too lovely. he really is. he's like a big old cuddly welsh bear. oh, really? i mean old in the loveliest sense rather than in the old sense. laughter lie. do you think it's a lie? why lie, bradley? why lie? because you can. no, i mean, why do you think this is a lie? laughter he's a very solitary person on television. i see hugh in my living room. he's on his own. he's never given me the evil eye. so, truth or lie? lie. ok, my tooth say lie. you say it's a lie. hugh, was it the truth or was it a lie? you should know that i am programmed by the bbc to tell the truth. oh! applause wow. yes, it's true. different news presenters have their own little techniques. fiona bruce will incline her head to one side, emily maitlis will cough, and jeremy paxman will grab you by the lapels and tell you to shut it or he'll glass you. laughter bradley, you're next. oh, ok. here we go. whilst fulfilling a lifelong dream of swimming with dolphins, i had to punch one of them on the nose because i firmly believed it was trying to remove my trunks. david, where and when? florida. when? 2005. 2005? yes. what was this dolphin doing? you're swimming along. i've never swum with dolphins. he's getting off on this. i've never swum with... i want a rousing as possible, a blow-by-blow, if it came to that, an account of what this particular saucy bottle nose did around your trunks. ok, erm... gun cocks laughter laughter get them off! get them off! please, please, stop, cos i have nightmares about it. i'm giving you flashbacks. i have flashbacks, flashbacks. you have to hold onto the dolphins' fins like this and they propel you across the water, so you're in tandem with dolphins. this is in the sea? well, it was like a sea world place. and i was being propelled across the water, or dragged across the water by these dolphins. holding them by the dorsal fins. indeed. i got to the other side of the the tank that we were in and one swam left and the other one came around and was poking me in the back and so consequently i thought the lady dolphin not the lady instructor lady she said just shoo him away. so i went off it shoes shoe and all of a sudden it actually ran its its nose down the back, down like the... i've got a crevice in my spine, right the way down, and my trunks are starting to go south. at which point... when you say you've got a crevice in your spine, you're not getting mixed up with the bottom, are you? laughter as i turned round, i went like that and caught the dolphin right on the nose and it startled the dolphin and the dolphin swam off. you've been back to seaworld then in the meantime? yes, i've been back, yeah. and swimming with dolphins again after that rosy experience? i went with a charity. what had happened to you? did you have an illness? no, i didn't. no, i didn't. i... i did. so, what are you thinking, david? what's wrong with you? what are you thinking? it's pervy and a bit creepy, isn't it? but it's perfectly believable. never mind the other two on your team. what do you think? it's perfectly believable. i didn't believe it at all to start with and now i believe it a bit. laughter i think he seems quite ashamed of it, which makes me think it might be true. he's a good-looking fella, i can see, you know, what they were thinking. laughter we think it's true. the team are in agreement. ok. bradley walsh, were you telling us the truth or was it a lie? rob brydon, it is a total lie. applause applause yes, it's a lie. bradley didn't punch a dolphin on the nose because he believes it was trying to remove his trunks. our next round is called this is my, where we bring on a mystery guest who has a close connection to one of our panellists. now, this week, each of lee's team will claim it's them that has the genuine connection to the guest, and it's up to david's team to spot who's telling the truth. so please welcome this week's special guest, paul. applause applause right, bradley, what is paul to you? this is paul, my school friend, who loved mashed potato so much that i used to steal it off teachers' plates for him. ok. josie, how do you know paul? this is paul, and he taught me the carrot technique for giving up smoking. laughter finally, lee, your relationship to paul. this is my milkman, paul. i came down one morning to find he'd left 88 pints of milk on my doorstep. laughter so, there we are. bradley's mr potato head, josie's carrot counsellor or lee's mixed-up milkman david, where do you start? matt, all right, matt potato. why did you see it as your role to obtain mashed potato for paul? because he loved mashed potato so much and i was his friend. and he wasn't brave enough. how did you steal it without the teachers' notice? i stole it when the teachers weren't looking. laughter how many teachers did you steal mashed potato from, and on how many separate occasions? describe the scale and nature of the scam. laughter five years i've had this. laughter no, what happened was the, erm... teachers' dinners had mashed potato on them."
8DnDiHE1cqo,YW_WILTY_EP54_truth6,954,957,truth,in that dining area would then swap over and have...
8DnDiHE1cqo,YW_WILTY_EP54_truth7,961,965,truth,that were going to the other teachers had mash on them.
8DnDiHE1cqo,YW_WILTY_EP54_lie3,999,1003,deception,this is my plumber. yeah. and is...
8DnDiHE1cqo,YW_WILTY_EP54_lie4,1019,1024,deception,but i'll show you what i do do. and he add a packet of ciggies with a little plastic.
8DnDiHE1cqo,YW_WILTY_EP54_lie5,1126,1130,deception,i made a mistake. i meant to put 88 bottles and i hit it and i put 88.
8DnDiHE1cqo,YW_WILTY_EP54_lie7,1347,1350,deception,"i mean, hardly ever. hardly ever. i mean, it's..."
8DnDiHE1cqo,YW_WILTY_EP54_lie8,1371,1378,deception,"i genuinely don't know what it is, but it's to do with something that's in coffee that's not in teeth."
m5YR12v8bMA,YW_WILTY_EP55_lie1,142,152,deception,"i'm going to serve maggie her food. what i do is i bring the food to the people on the dining bus, rather than go round to individual caravans or changing rooms."
m5YR12v8bMA,YW_WILTY_EP55_lie3,186,190,deception,"no, i would never dream of doing that because i'm in the bubble."
m5YR12v8bMA,YW_WILTY_EP55_truth1,405,410,truth,i don't want to have to have an awkward moment with my dad introducing him to this girl.
m5YR12v8bMA,YW_WILTY_EP55_truth2,484,490,truth,
m5YR12v8bMA,YW_WILTY_EP55_truth4,627,630,truth,this is benji. he's helping me to...
